country,tests_cumulative,new_tests,tests_cumulative_corrected,new_tests_corrected,date,source,status,url
Montenegro,NA,0,NA,NA,2021-07-13,manually,without_information,https://www.ijzcg.me/me/coronainfocg
Myanmar,2892932,0,NA,NA,2021-07-13,manually,automated,https://mohs.gov.mm/Main/content/publication/2019-ncov
OccupiedPalestinianterritory,1932252,0,NA,NA,2021-07-13,manually,automated,https://corona.ps/
Oman,NA,0,NA,NA,2021-07-13,manually,twitter,https://twitter.com/OmanVSCovid19
Pakistan,15199875,0,NA,NA,2021-07-13,manually,automated,http://covid.gov.pk/
Panama,3153596,0,NA,NA,2021-07-13,manually,twitter,https://twitter.com/MINSAPma/status/1325931093804113925/photo/1
PapuaNewGuinea,NA,0,NA,NA,2021-07-13,manually,problems_webpage,https://covid19.info.gov.pg/
Paraguay,1600849,0,NA,NA,2021-07-13,manually,special_dashboard,https://www.mspbs.gov.py/reporte-covid19.html
Peru,14815619,0,NA,NA,2021-07-13,manually,xslx,https://covid19.minsa.gob.pe/sala_situacional.asp
Philippines,15662056,0,NA,NA,2021-07-13,manually,special_dashboard,https://www.doh.gov.ph/covid19tracker
Poland,17916931,0,NA,NA,2021-07-13,manually,image,https://twitter.com/MZ_GOV_PL
Romania,10095251,0,NA,NA,2021-07-13,manually,automated,https://stirioficiale.ro/informatii
Russia,156769350,0,NA,NA,2021-07-13,manually,automated,https://www.rospotrebnadzor.ru/search/index.php?tags=&q=%C8%ED%F4%EE%F0%EC%E0%F6%E8%EE%ED%ED%FB%E9+%E1%FE%EB%EB%E5%F2%E5%ED%FC+%EE+%F1%E8%F2%F3%E0%F6%E8%E8+%E8+%EF%F0%E8%ED%E8%EC%E0%E5%EC%FB%F5+%EC%E5%F0%E0%F5+%EF%EE+%ED%E5%E4%EE%EF%F3%F9%E5%ED%E8%FE+%F0%E0%F1%EF%F0%EE%F1%F2%F0%E0%ED%E5%ED%E8%FF+%E7%E0%E1%EE%EB%E5%E2%E0%ED%E8%E9%2C+%E2%FB%E7%E2%E0%ED%ED%FB%F5+%ED%EE%E2%FB%EC+%EA%EE%F0%EE%ED%E0%E2%E8%F0%F3%F1%EE%EC&where=&how=d&from=&to=
SaintKittsandNevis,23102,0,NA,NA,2021-07-13,manually,special_dashboard,https://covid19.gov.kn/
SaintVincentandtheGrenadines,NA,0,NA,NA,2021-07-13,manually,image,https://www.facebook.com/SVGHEALTH/photos
SanMarino,NA,0,NA,NA,2021-07-13,manually,automated,http://www.iss.sm/on-line/home/articolo49014558.html
Scotland,NA,0,NA,NA,2021-07-13,manually,special_dashboard,https://public.tableau.com/profile/phs.covid.19#!/vizhome/COVID-19DailyDashboard_15960160643010/Dailyupdate
Slovenia,5579222,0,NA,NA,2021-07-13,manually,automated,https://www.nijz.si/sl/dnevno-spremljanje-okuzb-s-sars-cov-2-covid-19
SriLanka,NA,0,NA,NA,2021-07-13,manually,automated,https://www.hpb.health.gov.lk/en
Sweden,NA,0,NA,NA,2021-07-13,manually,pdf,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/antalet-testade-for-covid-19/
Taiwan,NA,0,NA,NA,2021-07-13,manually,automated,https://sites.google.com/cdc.gov.tw/2019-ncov/taiwan
Tajikistan,NA,0,NA,NA,2021-07-13,manually,without_information,https://eurasianet.org/dashboard-coronavirus-in-eurasia
Thailand,NA,0,NA,NA,2021-07-13,manually,automated,https://ddc.moph.go.th/viralpneumonia/eng/index.php
TheBahamas,NA,0,NA,NA,2021-07-13,manually,facebook,https://www.bahamas.gov.bs/wps/portal/public/gov/government/news/All%20News%20Press%20Release
TrinidadandTobago,NA,0,NA,NA,2021-07-13,manually,pdf,http://www.health.gov.tt/sitepages/default.aspx?id=293
Turkey,63706328,0,NA,NA,2021-07-13,manually,automated,https://covid19.saglik.gov.tr/
UnitedArabEmirates,61297851,0,NA,NA,2021-07-13,manually,automated,https://fcsa.gov.ae/en-us/Pages/Covid19/UAE-Covid-19-Updates.aspx
Uruguay,2920667,0,NA,NA,2021-07-13,manually,automated,https://www.gub.uy/sistema-nacional-emergencias/pagina-embebida/visualizador-casos-coronavirus-covid-19-uruguay
US,503510945,0,NA,NA,2021-07-13,NA,NA,NA
Uzbekistan,NA,0,NA,NA,2021-07-13,manually,without_information,https://t.me/koronavirusinfouz/3470
Venezuela,NA,0,NA,NA,2021-07-13,manually,without_information,https://covid19.patria.org.ve/?s=de+la+lucha+contra+la+COVID-19%3A
Vietnam,NA,0,NA,NA,2021-07-13,manually,without_information,https://ncov.moh.gov.vn/?fbclid=IwAR1JDjulr5Ni19WcUWqQqugrEN7Ta6HcGEMqEhdgzifWiSGlIxwknKr9VuU
