country,tests_cumulative,new_tests,tests_cumulative_corrected,new_tests_corrected,date,source,status,url
Afghanistan,753570,0,NA,NA,2021-09-07,manually,pdf,http://covid.moph-dw.org/#/
Barbados,276884,0,NA,NA,2021-09-07,manually,automated,https://gisbarbados.gov.bb/covid-19/
Belize,NA,0,NA,NA,2021-09-07,manually,automated,https://sib.org.bz/covid-19/by-the-numbers/
Benin,640586,0,604310,0,2021-09-07,manually,automated,https://africacdc.org/covid-19/
Bhutan,NA,0,NA,NA,2021-09-07,manually,image,https://www.facebook.com/MoHBhutan/
Bolivia,2328592,0,NA,NA,2021-09-07,manually,image,https://www.minsalud.gob.bo/
Brazil,NA,0,NA,NA,2021-09-07,manually,automated,https://viz.saude.gov.br/extensions/DEMAS_C19Insumos_TESTES/DEMAS_C19Insumos_TESTES.html
Brunei,256037,0,NA,NA,2021-09-07,manually,automated,http://www.moh.gov.bn/Lists/Latest%20news/AllItems.aspx
Cambodia,2153833,0,NA,NA,2021-09-07,manually,automated,http://cdcmoh.gov.kh/
China,NA,0,NA,NA,2021-09-07,manually,without_information,NA
Colombia,24493353,0,NA,NA,2021-09-07,manually,automated,https://infogram.com/panorama-general-1h7z2lgn3l9l4ow?live
Croatia,2618129,0,NA,NA,2021-09-07,manually,automated,https://www.koronavirus.hr/najnovije/ukupno-dosad-382-zarazene-osobe-u-hrvatskoj/35
Cuba,8389906,0,NA,NA,2021-09-07,manually,not_yet_automated,http://www.cubadebate.cu/?s=Cuba+reporta
Cyprus,NA,0,NA,NA,2021-09-07,manually,not_yet_automated_daily,https://covid19.ucy.ac.cy/
Denmark,NA,0,NA,NA,2021-09-07,manually,automated,https://www.sst.dk/en/english/corona-eng/status-of-the-epidemic/covid-19-updates-statistics-and-charts
Dominica,NA,0,NA,NA,2021-09-07,manually,image,https://www.facebook.com/SupportRooseveltSkerrit/photos
DominicanRepublic,1976301,0,NA,NA,2021-09-07,manually,pdf,https://www.msp.gob.do/web/?page_id=6948#1586785071781-f0e8c057-f5f4
Ecuador,17842885,0,1782906,0,2021-09-07,manually,automated,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/
FrenchPolynesia,NA,0,NA,NA,2021-09-07,manually,without_information,https://www.presidence.pf/?s=Coronavirus+COVID-19+le+point+sur+la+situation
Georgia,NA,0,NA,NA,2021-09-07,manually,not_yet_automated_daily,https://stopcov.ge/en/
Germany,NA,0,NA,NA,2021-09-07,manually,xslx,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Situationsberichte/Okt_2020/Archiv_Oktober.html
Guyana,NA,0,NA,NA,2021-09-07,manually,image,https://www.health.gov.gy/
Honduras,997362,0,NA,NA,2021-09-07,manually,image,http://www.bvs.hn/COVID-19/
HongKong,NA,0,NA,NA,2021-09-07,manually,pdf,https://www.chp.gov.hk/files/pdf/statistics_on_covid_19_testing.pdf
Iran,29677880,0,NA,NA,2021-09-07,manually,automated,http://irangov.ir/search?key=Health%20Ministry&title=1
