country,tests_cumulative,new_tests,tests_cumulative_corrected,new_tests_corrected,date,source,status,url
Albania,NA,0,NA,NA,2021-02-22,manually,automated,https://new.shendetesia.gov.al/?s=COVID19%2F+Ministria+e+Sh%C3%ABndet%C3%ABsis%C3%AB%3A
Andorra,NA,0,NA,NA,2021-02-22,manually,automated,https://www.govern.ad/covid19/en/
Angola,NA,0,NA,NA,2021-02-22,manually,automated,https://africacdc.org/covid-19/
Argentina,7174337,NA,NA,NA,2021-02-22,manually,automated,https://www.argentina.gob.ar/coronavirus/informes-diarios/reportes/febrero2021
Bhutan,515809,NA,NA,NA,2021-02-22,manually,image,https://www.facebook.com/MoHBhutan/
Bolivia,680462,NA,NA,NA,2021-02-22,manually,image,https://www.minsalud.gob.bo/
BurkinaFaso,NA,0,NA,NA,2021-02-22,manually,automated,https://africacdc.org/covid-19/
Burundi,NA,0,NA,NA,2021-02-22,manually,automated,https://africacdc.org/covid-19/
Canada,NA,0,NA,NA,2021-02-22,manually,automated,https://health-infobase.canada.ca/covid-19/epidemiological-summary-covid-19-cases.html
Chile,9091927,NA,NA,NA,2021-02-22,manually,automated,https://www.gob.cl/coronavirus/cifrasoficiales/
China,NA,0,NA,NA,2021-02-22,manually,without_information,NA
Colombia,NA,0,NA,NA,2021-02-22,manually,json,https://www.ins.gov.co/Noticias/Paginas/Coronavirus.aspx
CostaRica,662941,NA,NA,NA,2021-02-22,manually,csv,http://geovision.uned.ac.cr/oges/index.html
Cuba,2281712,NA,NA,NA,2021-02-22,manually,not_yet_automated,http://www.cubadebate.cu/noticias/2021/02/22/cuba-reporta-838-nuevos-casos-de-covid-19-y-cuatro-fallecidos-video/
Cyprus,NA,0,NA,NA,2021-02-22,manually,not_yet_automated_daily,https://covid19.ucy.ac.cy/
Dominica,NA,0,NA,NA,2021-02-22,manually,image,https://www.facebook.com/SupportRooseveltSkerrit/photos
DominicanRepublic,1184091,NA,NA,NA,2021-02-22,manually,pdf,https://www.msp.gob.do/web/wp-content/uploads/2021/02/Boletin-COVID-19-no.341.pdf
Estonia,NA,0,NA,NA,2021-02-22,manually,pdf,https://raw.githubusercontent.com/dsbbfinddx/FINDCov19TrackerData/master/automated/coronavirus_tests_new.csv
FrenchPolynesia,NA,0,NA,NA,2021-02-22,manually,without_information,https://www.presidence.pf/?s=Coronavirus+COVID-19+le+point+sur+la+situation
Georgia,NA,0,NA,NA,2021-02-22,manually,not_yet_automated_daily,https://stopcov.ge/en/
Germany,NA,0,NA,NA,2021-02-22,manually,xslx,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Situationsberichte/Okt_2020/Archiv_Oktober.html
Grenada,NA,0,NA,NA,2021-02-22,manually,facebook,https://web.facebook.com/HealthGrenada/photos/a.570448523487244/952200915312001
Guatemala,NA,0,NA,NA,2021-02-22,manually,automated,https://tablerocovid.mspas.gob.gt/
Guyana,NA,0,NA,NA,2021-02-22,manually,image,https://www.health.gov.gy/index.php/component/k2/item/354-guyana-covid-19-dashboard
Honduras,NA,0,NA,NA,2021-02-22,manually,image,http://www.desastres.hn/COVID-19/COVID-19.png
HongKong,NA,0,NA,NA,2021-02-22,manually,pdf,https://www.chp.gov.hk/files/pdf/statistics_on_covid_19_testing.pdf
Iraq,6597133,NA,NA,NA,2021-02-22,manually,image,https://www.facebook.com/MOH.GOV.IQ
Israel,11640263,NA,NA,NA,2021-02-22,manually,not_yet_automated_daily,https://datadashboard.health.gov.il/COVID-19/general
Jamaica,195742,NA,NA,NA,2021-02-22,manually,automated,https://www.moh.gov.jm/covid-19-clinical-management-summary-for-monday-february-22-2021/
Japan,8303724,NA,NA,NA,2021-02-22,manually,automated,https://www.mhlw.go.jp/stf/newpage_16926.html
Jordan,NA,0,NA,NA,2021-02-22,manually,automated,https://corona.moh.gov.jo/en
Kazakhstan,7362053,NA,NA,NA,2021-02-22,manually,special_dashboard,https://hls.kz/
Kosovo,289004,NA,NA,NA,2021-02-22,manually,facebook,https://www.facebook.com/IKSHPK
Kuwait,1738555,NA,NA,NA,2021-02-22,manually,twitter,https://twitter.com/KUWAIT_MOH
Kyrgyzstan,NA,0,NA,NA,2021-02-22,manually,image,http://www.med.kg/ru/informatsii.html
Latvia,NA,0,NA,NA,2021-02-22,manually,automated,https://spkc.maps.arcgis.com/apps/opsdashboard/index.html#/4469c1fb01ed43cea6f20743ee7d5939
Lithuania,NA,0,NA,NA,2021-02-22,manually,automated,https://koronastop.lrv.lt/en/
