country,tests_cumulative,new_tests,tests_cumulative_corrected,new_tests_corrected,date,source,status,url
Afghanistan,NA,0,NA,NA,2022-07-13,manually,automated,http://covid.moph-dw.orghttp://covidapp.moph-dw.org/
Andorra,NA,0,NA,NA,2022-07-13,manually,need_new_source,https://www.govern.ad/covid19/en/
Argentina,NA,0,NA,NA,2022-07-13,manually,automated,https://coronavirus.msal.gov.ar/publico/d/20as/sala-de-situacion-coronavirus-acceso-publico/d/20as/sala-de-situacion-coronavirus-acceso-publico?orgId=3&refresh=15m
Bangladesh,14475361,0,NA,NA,2022-07-13,manually,automated,https://corona.gov.bd/
Belarus,NA,0,NA,NA,2022-07-13,manually,automated,http://stopcovid.belta.by/
Bhutan,NA,0,NA,NA,2022-07-13,manually,image,https://www.facebook.com/MoHBhutan/
Bolivia,NA,0,NA,NA,2022-07-13,manually,image,https://www.minsalud.gob.bo/
Brazil,70923215,0,NA,NA,2022-07-13,manually,automated,http://www.giscard.com.br/coronavirus/indice-testes-realizados-covid19-brasil.php
Brunei,NA,0,NA,NA,2022-07-13,manually,need_new_source,http://www.moh.gov.bn/Lists/Latest%20news/AllItems.aspx
Cambodia,3001916,0,NA,NA,2022-07-13,manually,automated,http://cdcmoh.gov.kh
China,NA,0,NA,NA,2022-07-13,manually,without_information,NA
Colombia,35662857,0,NA,NA,2022-07-13,manually,automated,https://infogram.com/panorama-general-1h7z2lgn3l9l4ow?live
Croatia,4986129,0,NA,NA,2022-07-13,manually,not_yet_automated,https://www.koronavirus.hr/najnovije/ukupno-dosad-382-zarazene-osobe-u-hrvatskoj/35
Cuba,13991295,0,NA,NA,2022-07-13,manually,not_yet_automated,http://www.cubadebate.cu/?s=Cuba+reporta
Cyprus,NA,0,NA,NA,2022-07-13,manually,not_yet_automated_daily,https://covid19.ucy.ac.cy/
Dominica,NA,0,NA,NA,2022-07-13,manually,image,https://www.facebook.com/SupportRooseveltSkerrit/photos
DominicanRepublic,NA,0,NA,NA,2022-07-13,manually,pdf,https://www.msp.gob.do/web/?page_id=6948#1586785071781-f0e8c057-f5f4
Ecuador,NA,0,NA,NA,2022-07-13,manually,automated,https://www.salud.gob.ec/actualizacion-de-casos-de-coronavirus-en-ecuador/
FrenchPolynesia,NA,0,NA,NA,2022-07-13,manually,without_information,https://www.presidence.pf/?s=Coronavirus+COVID-19+le+point+sur+la+situation
