country,tests_cumulative,new_tests,tests_cumulative_corrected,new_tests_corrected,date,source,status,url
Germany,NA,0,NA,NA,2021-07-02,manually,xslx,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Situationsberichte/Okt_2020/Archiv_Oktober.html
Greenland,NA,0,NA,NA,2021-07-02,manually,automated,https://nun.gl/emner/borgere/coronavirus_emne/foelg_smittespredningen?sc_lang=da
Guatemala,NA,0,NA,NA,2021-07-02,manually,automated,https://tablerocovid.mspas.gob.gt/
Guyana,NA,0,NA,NA,2021-07-02,manually,image,https://www.health.gov.gy/index.php/component/k2/item/354-guyana-covid-19-dashboard
Honduras,NA,0,NA,NA,2021-07-02,manually,image,http://www.desastres.hn/COVID-19/COVID-19.png
HongKong,NA,0,NA,NA,2021-07-02,manually,pdf,https://www.chp.gov.hk/files/pdf/statistics_on_covid_19_testing.pdf
Iran,23888861,0,NA,NA,2021-07-02,manually,automated,http://irangov.ir/search?key=Health%20Ministry&title=1
Iraq,NA,0,NA,NA,2021-07-02,manually,image,https://www.facebook.com/MOH.GOV.IQ
Israel,14546714,0,NA,NA,2021-07-02,manually,not_yet_automated_daily,https://datadashboard.health.gov.il/COVID-19/general
Jamaica,NA,0,NA,NA,2021-07-02,manually,automated,https://www.moh.gov.jm/?s=COVID-19+Clinical+Management+Summary
Japan,15793136,0,NA,NA,2021-07-02,manually,automated,https://www.mhlw.go.jp/stf/houdou/houdou_list_202007.html
Jordan,NA,0,NA,NA,2021-07-02,manually,automated,https://corona.moh.gov.jo/en
Kazakhstan,NA,0,NA,NA,2021-07-02,manually,special_dashboard,https://hls.kz/
Kosovo,670970,0,NA,NA,2021-07-02,manually,facebook,https://www.facebook.com/IKSHPK
Kuwait,3009166,0,NA,NA,2021-07-02,manually,twitter,https://twitter.com/KUWAIT_MOH
Kyrgyzstan,NA,0,NA,NA,2021-07-02,manually,image,https://www.instagram.com/daryger_sunushu/
LaoPeoplesDemocraticRepublic,299502,-1392,300894,0,2021-07-02,manually,automated,https://www.covid19.gov.la/index.php
Luxembourg,NA,0,NA,NA,2021-07-02,manually,not_yet_automated_daily,https://msan.gouvernement.lu/fr/graphiques-evolution.html
Malaysia,NA,0,NA,NA,2021-07-02,manually,facebook,https://www.facebook.com/kementeriankesihatanmalaysia/photos/10157490776386237
Maldives,NA,0,NA,NA,2021-07-02,manually,twitter,https://twitter.com/HPA_MV/status/1348675860627419136
Moldova,NA,0,NA,NA,2021-07-02,manually,not_yet_automated_daily,https://msmps.gov.md/?s=cazuri+de+COVID-19
Montenegro,NA,0,NA,NA,2021-07-02,manually,without_information,https://www.ijzcg.me/me/coronainfocg
Myanmar,2752929,0,NA,NA,2021-07-02,manually,automated,https://mohs.gov.mm/Main/content/publication/2019-ncov
Nepal,NA,0,NA,NA,2021-07-02,manually,automated,https://covid19.ndrrma.gov.np/
OccupiedPalestinianterritory,1906882,0,NA,NA,2021-07-02,manually,automated,https://corona.ps/
Oman,NA,0,NA,NA,2021-07-02,manually,twitter,https://twitter.com/OmanVSCovid19
Pakistan,14685198,0,NA,NA,2021-07-02,manually,automated,http://covid.gov.pk/
Panama,3026432,0,NA,NA,2021-07-02,manually,twitter,https://twitter.com/MINSAPma/status/1325931093804113925/photo/1
PapuaNewGuinea,NA,0,NA,NA,2021-07-02,manually,problems_webpage,https://covid19.info.gov.pg/
Paraguay,NA,0,NA,NA,2021-07-02,manually,special_dashboard,https://www.mspbs.gov.py/reporte-covid19.html
Peru,NA,0,NA,NA,2021-07-02,manually,xslx,https://covid19.minsa.gob.pe/sala_situacional.asp
Philippines,NA,0,NA,NA,2021-07-02,manually,special_dashboard,https://www.doh.gov.ph/covid19tracker
Poland,17487341,0,NA,NA,2021-07-02,manually,image,https://twitter.com/MZ_GOV_PL
Romania,NA,0,NA,NA,2021-07-02,manually,automated,https://stirioficiale.ro/informatii
Russia,151293749,0,NA,NA,2021-07-02,manually,automated,https://www.rospotrebnadzor.ru/search/index.php?tags=&q=%C8%ED%F4%EE%F0%EC%E0%F6%E8%EE%ED%ED%FB%E9+%E1%FE%EB%EB%E5%F2%E5%ED%FC+%EE+%F1%E8%F2%F3%E0%F6%E8%E8+%E8+%EF%F0%E8%ED%E8%EC%E0%E5%EC%FB%F5+%EC%E5%F0%E0%F5+%EF%EE+%ED%E5%E4%EE%EF%F3%F9%E5%ED%E8%FE+%F0%E0%F1%EF%F0%EE%F1%F2%F0%E0%ED%E5%ED%E8%FF+%E7%E0%E1%EE%EB%E5%E2%E0%ED%E8%E9%2C+%E2%FB%E7%E2%E0%ED%ED%FB%F5+%ED%EE%E2%FB%EC+%EA%EE%F0%EE%ED%E0%E2%E8%F0%F3%F1%EE%EC&where=&how=d&from=&to=
SaintKittsandNevis,NA,0,NA,NA,2021-07-02,manually,special_dashboard,https://covid19.gov.kn/
SaintVincentandtheGrenadines,55630,0,NA,NA,2021-07-02,manually,image,https://www.facebook.com/SVGHEALTH/photos
SanMarino,NA,0,NA,NA,2021-07-02,manually,automated,http://www.iss.sm/on-line/home/articolo49014558.html
Scotland,7275096,0,NA,NA,2021-07-02,manually,special_dashboard,https://public.tableau.com/profile/phs.covid.19#!/vizhome/COVID-19DailyDashboard_15960160643010/Dailyupdate
Slovenia,NA,0,NA,NA,2021-07-02,manually,automated,https://www.nijz.si/sl/dnevno-spremljanje-okuzb-s-sars-cov-2-covid-19
Sweden,NA,0,NA,NA,2021-07-02,manually,pdf,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/antalet-testade-for-covid-19/
Tajikistan,NA,0,NA,NA,2021-07-02,manually,without_information,https://eurasianet.org/dashboard-coronavirus-in-eurasia
TheBahamas,108315,0,NA,NA,2021-07-02,manually,facebook,https://www.bahamas.gov.bs/wps/portal/public/gov/government/news/All%20News%20Press%20Release
TrinidadandTobago,233175,0,NA,NA,2021-07-02,manually,pdf,http://www.health.gov.tt/sitepages/default.aspx?id=293
Turkey,61236294,0,NA,NA,2021-07-02,manually,automated,https://covid19.saglik.gov.tr/
Uruguay,2825984,0,NA,NA,2021-07-02,manually,automated,https://www.gub.uy/sistema-nacional-emergencias/pagina-embebida/visualizador-casos-coronavirus-covid-19-uruguay
Uzbekistan,NA,0,NA,NA,2021-07-02,manually,without_information,https://t.me/koronavirusinfouz/3470
Venezuela,NA,0,NA,NA,2021-07-02,manually,without_information,https://covid19.patria.org.ve/?s=de+la+lucha+contra+la+COVID-19%3A
Vietnam,NA,0,NA,NA,2021-07-02,manually,without_information,https://ncov.moh.gov.vn/?fbclid=IwAR1JDjulr5Ni19WcUWqQqugrEN7Ta6HcGEMqEhdgzifWiSGlIxwknKr9VuU
