country,tests_cumulative,new_tests,tests_cumulative_corrected,new_tests_corrected,date,source,status,url
Afghanistan,NA,0,NA,NA,2022-01-21,manually,pdf,http://covid.moph-dw.org/#/
Algeria,NA,0,NA,NA,2022-01-21,manually,automated,https://africacdc.org/covid-19/
Andorra,NA,0,NA,NA,2022-01-21,manually,automated,https://www.govern.ad/covid19/en/
Angola,NA,0,NA,NA,2022-01-21,manually,automated,https://africacdc.org/covid-19/
Bangladesh,NA,0,NA,NA,2022-01-21,manually,automated,https://corona.gov.bd/
Benin,640586,0,604310,0,2022-01-21,manually,automated,https://africacdc.org/covid-19/
Bhutan,NA,0,NA,NA,2022-01-21,manually,image,https://www.facebook.com/MoHBhutan/
Bolivia,NA,0,NA,NA,2022-01-21,manually,image,https://www.minsalud.gob.bo/
Botswana,NA,0,NA,NA,2022-01-21,manually,automated,https://africacdc.org/covid-19/
Brazil,NA,0,NA,NA,2022-01-21,manually,automated,http://www.giscard.com.br/coronavirus/indice-testes-realizados-covid19-brasil.php
Brunei,NA,0,NA,NA,2022-01-21,manually,automated,http://www.moh.gov.bn/Lists/Latest%20news/AllItems.aspx
Bulgaria,NA,0,NA,NA,2022-01-21,manually,automated,https://coronavirus.bg/
BurkinaFaso,NA,0,NA,NA,2022-01-21,manually,automated,https://africacdc.org/covid-19/
Burundi,NA,0,NA,NA,2022-01-21,manually,automated,https://africacdc.org/covid-19/
Cambodia,NA,0,NA,NA,2022-01-21,manually,automated,http://cdcmoh.gov.kh/
Cameroon,NA,0,NA,NA,2022-01-21,manually,automated,https://africacdc.org/covid-19/
CapeVerde,NA,0,NA,NA,2022-01-21,manually,automated,https://africacdc.org/covid-19/
CentralAfricanRepublic,NA,0,NA,NA,2022-01-21,manually,automated,https://africacdc.org/covid-19/
Chad,NA,0,NA,NA,2022-01-21,manually,automated,https://africacdc.org/covid-19/
China,NA,0,NA,NA,2022-01-21,manually,without_information,NA
Colombia,NA,0,NA,NA,2022-01-21,manually,automated,https://infogram.com/panorama-general-1h7z2lgn3l9l4ow?live
Comoros,NA,0,NA,NA,2022-01-21,manually,automated,https://africacdc.org/covid-19/
Congo,NA,0,NA,NA,2022-01-21,manually,automated,https://africacdc.org/covid-19/
CotedIvoire,NA,0,NA,NA,2022-01-21,manually,automated,https://africacdc.org/covid-19/
Croatia,NA,0,NA,NA,2022-01-21,manually,automated,https://www.koronavirus.hr/najnovije/ukupno-dosad-382-zarazene-osobe-u-hrvatskoj/35
Cyprus,NA,0,NA,NA,2022-01-21,manually,not_yet_automated_daily,https://covid19.ucy.ac.cy/
DemocraticRepublicoftheCongo,NA,0,NA,NA,2022-01-21,manually,automated,https://africacdc.org/covid-19/
Denmark,NA,0,NA,NA,2022-01-21,manually,automated,https://www.sst.dk/en/english/corona-eng/status-of-the-epidemic/covid-19-updates-statistics-and-charts
Djibouti,NA,0,NA,NA,2022-01-21,manually,automated,https://africacdc.org/covid-19/
Dominica,NA,0,NA,NA,2022-01-21,manually,image,https://www.facebook.com/SupportRooseveltSkerrit/photos
DominicanRepublic,NA,0,NA,NA,2022-01-21,manually,pdf,https://www.msp.gob.do/web/?page_id=6948#1586785071781-f0e8c057-f5f4
Egypt,NA,0,NA,NA,2022-01-21,manually,automated,https://africacdc.org/covid-19/
EquatorialGuinea,NA,0,NA,NA,2022-01-21,manually,automated,https://africacdc.org/covid-19/
Eritrea,NA,0,NA,NA,2022-01-21,manually,automated,https://africacdc.org/covid-19/
Eswatini,NA,0,NA,NA,2022-01-21,manually,automated,https://africacdc.org/covid-19/
