country,tests_cumulative,new_tests,tests_cumulative_corrected,new_tests_corrected,date,source,status,url
Afghanistan,898306,0,NA,NA,2022-03-06,manually,pdf,http://covid.moph-dw.org/#/
Andorra,NA,0,NA,NA,2022-03-06,manually,automated,https://www.govern.ad/covid19/en/
Bangladesh,13546950,0,NA,NA,2022-03-06,manually,automated,https://corona.gov.bd/
Bhutan,NA,0,NA,NA,2022-03-06,manually,image,https://www.facebook.com/MoHBhutan/
Bolivia,NA,0,NA,NA,2022-03-06,manually,image,https://www.minsalud.gob.bo/
Brunei,NA,0,NA,NA,2022-03-06,manually,automated,http://www.moh.gov.bn/Lists/Latest%20news/AllItems.aspx
Bulgaria,NA,0,NA,NA,2022-03-06,manually,automated,https://coronavirus.bg/
Cambodia,2878344,0,NA,NA,2022-03-06,manually,automated,http://cdcmoh.gov.kh/
Chile,NA,0,NA,NA,2022-03-06,manually,automated,https://www.gob.cl/coronavirus/cifrasoficiales/
China,NA,0,NA,NA,2022-03-06,manually,without_information,NA
Colombia,33350542,0,NA,NA,2022-03-06,manually,automated,https://infogram.com/panorama-general-1h7z2lgn3l9l4ow?live
Croatia,4548820,0,NA,NA,2022-03-06,manually,automated,https://www.koronavirus.hr/najnovije/ukupno-dosad-382-zarazene-osobe-u-hrvatskoj/35
Cyprus,NA,0,NA,NA,2022-03-06,manually,not_yet_automated_daily,https://covid19.ucy.ac.cy/
Denmark,NA,0,NA,NA,2022-03-06,manually,automated,https://www.sst.dk/en/english/corona-eng/status-of-the-epidemic/covid-19-updates-statistics-and-charts
Dominica,NA,0,NA,NA,2022-03-06,manually,image,https://www.facebook.com/SupportRooseveltSkerrit/photos
DominicanRepublic,NA,0,NA,NA,2022-03-06,manually,pdf,https://www.msp.gob.do/web/?page_id=6948#1586785071781-f0e8c057-f5f4
Fiji,NA,0,NA,NA,2022-03-06,manually,automated,http://www.health.gov.fj/
FrenchPolynesia,NA,0,NA,NA,2022-03-06,manually,without_information,https://www.presidence.pf/?s=Coronavirus+COVID-19+le+point+sur+la+situation
Georgia,NA,0,NA,NA,2022-03-06,manually,not_yet_automated_daily,https://stopcov.ge/en/
Germany,NA,0,NA,NA,2022-03-06,manually,xslx,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Situationsberichte/Okt_2020/Archiv_Oktober.html
Greenland,NA,0,NA,NA,2022-03-06,manually,automated,https://nun.gl/emner/borgere/coronavirus_emne/foelg_smittespredningen?sc_lang=da
Grenada,NA,0,NA,NA,2022-03-06,manually,facebook,https://web.facebook.com/HealthGrenada/photos/a.570448523487244/952200915312001
Guatemala,NA,0,NA,NA,2022-03-06,manually,automated,https://tablerocovid.mspas.gob.gt/
